AMT transect,Latitude,Longitude,Start Day,Start Month,Start year,Start GMT,End Day,End Month,End year,End GMT,Sample depth,CHL (no fractionation) (mg/m^3),CHL (0.2-2 micron) (mg/m^3),CHL (>2 micron) (mg/m^3),CHL (2-5 micron) (mg/m^3),CHL (2-10 micron) (mg/m^3),CHL (2-20 micron) (mg/m^3),CHL (>5 micron) (mg/m^3),CHL (5-10 micron) (mg/m^3),CHL (>10 micron) (mg/m^3),CHL (>20 micron) (mg/m^3),CHL (sum of fractions) (mg/m^3),HPLC Depth,[TChla],[dvChla],[TChlb],[TChlc],[Caro],[Allo],[But],[Diad],[Diato],[Fuco],[Hex],[Peri],[Zea],[Lut],[Viol],[Pras],comments
5,10.92298,-20.87041,30,9,1997,11.04,30,9,1997,11.51,20.2,-999,0.15,-999,-999,-999,0.14,-999,-999,-999,0.02,0.3,20,0.341,-999,0.007,0.039,0.028,0.006,0.019,0.013,0,0.011,0.073,0.008,0.14,-999,-999,-999,-999
5,10.92298,-20.87041,30,9,1997,11.04,30,9,1997,11.51,30.5,-999,0.51,-999,-999,-999,0.16,-999,-999,-999,0.04,0.71,30,0.708,-999,0.108,0.12,0.053,0.016,0.056,0.022,0,0.021,0.197,0.023,0.145,-999,-999,-999,-999
5,10.92298,-20.87041,30,9,1997,11.04,30,9,1997,11.51,43.7,-999,0.77,-999,-999,-999,0.25,-999,-999,-999,0.08,1.1,43,1.062,-999,0.237,0.226,0.079,0.031,0.12,0.036,0.011,0.047,0.351,0.045,0.139,-999,-999,-999,-999
5,10.92298,-20.87041,30,9,1997,11.04,30,9,1997,11.51,49.8,-999,0.49,-999,-999,-999,0.08,-999,-999,-999,0.03,0.6,60,0.443,-999,0.13,0.089,0.024,0.01,0.075,0.011,0,0.033,0.131,0.005,0.021,-999,-999,-999,-999
5,7.02699,-22.46935,1,10,1997,11.02,1,10,1997,11.47,3.5,-999,0.1,-999,-999,-999,0.04,-999,-999,-999,0.01,0.15,2,0.127,-999,0,0.016,0.011,0.001,0.005,0.011,0.002,0.005,0.021,0.003,0.072,-999,-999,-999,-999
5,7.02699,-22.46935,1,10,1997,11.02,1,10,1997,11.47,21.2,-999,0.14,-999,-999,-999,0.04,-999,-999,-999,0.04,0.22,20,0.197,-999,0.014,0.025,0.019,0.002,0.01,0.009,0,0.007,0.038,0.004,0.087,-999,-999,-999,-999
5,7.02699,-22.46935,1,10,1997,11.02,1,10,1997,11.47,31.1,-999,0.21,-999,-999,-999,0.07,-999,-999,-999,0.01,0.29,30,0.267,-999,0.025,0.038,0.021,0.005,0.015,0.008,0,0.009,0.058,0.005,0.097,-999,-999,-999,-999
5,7.02699,-22.46935,1,10,1997,11.02,1,10,1997,11.47,41.1,-999,0.58,-999,-999,-999,0.03,-999,-999,-999,0.04,0.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5,7.02699,-22.46935,1,10,1997,11.02,1,10,1997,11.47,48.4,-999,0.66,-999,-999,-999,0.06,-999,-999,-999,0.04,0.76,48,0.744,-999,0.211,0.163,0.066,0.021,0.101,0.019,0,0.035,0.222,0,0.093,-999,-999,-999,-999
5,7.02699,-22.46935,1,10,1997,11.02,1,10,1997,11.47,66,-999,0.23,-999,-999,-999,0.03,-999,-999,-999,0.01,0.27,65,0.275,-999,0.082,0.063,0.021,0.008,0.061,0.006,0,0.015,0.077,0.005,0.02,-999,-999,-999,-999
5,2.81546,-24.16396,2,10,1997,11.06,2,10,1997,11.41,2.5,-999,0.12,-999,-999,-999,0.03,-999,-999,-999,0.02,0.17,2,0.149,-999,0,0.018,0.018,0.003,0.007,0.009,0.001,0.007,0.023,0.002,0.082,-999,-999,-999,-999
5,2.81546,-24.16396,2,10,1997,11.06,2,10,1997,11.41,21,-999,0.14,-999,-999,-999,0.03,-999,-999,-999,0.02,0.19,20,0.166,-999,0,0.022,0.02,0.003,0.009,0.006,0.002,0.008,0.027,0.002,0.084,-999,-999,-999,-999
5,2.81546,-24.16396,2,10,1997,11.06,2,10,1997,11.41,40.4,-999,0.19,-999,-999,-999,0.05,-999,-999,-999,0.03,0.27,40,0.21,-999,0.011,0.03,0.019,0.002,0.011,0.006,0.003,0.006,0.043,0.003,0.063,-999,-999,-999,-999
5,2.81546,-24.16396,2,10,1997,11.06,2,10,1997,11.41,60.4,-999,0.32,-999,-999,-999,0.07,-999,-999,-999,0.02,0.41,60,0.286,-999,0.018,0.051,0.024,0.005,0.03,0.008,0,0.008,0.079,0.004,0.054,-999,-999,-999,-999
5,2.81546,-24.16396,2,10,1997,11.06,2,10,1997,11.41,76,-999,0.45,-999,-999,-999,0.06,-999,-999,-999,0.03,0.55,75,0.478,-999,0.058,0.122,0.028,0.016,0.086,0.015,0,0.013,0.227,0.008,0.047,-999,-999,-999,-999
5,2.81546,-24.16396,2,10,1997,11.06,2,10,1997,11.41,86,-999,0.24,-999,-999,-999,0.03,-999,-999,-999,0.02,0.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
5,-0.77266,-25.66322,3,10,1997,10.39,3,10,1997,11.28,1.1,-999,0.12,-999,-999,-999,0.02,-999,-999,-999,0,0.15,2,0.108,-999,0,0.013,0.01,0.001,0.008,0.008,0,0.004,0.024,0,0.087,-999,-999,-999,-999
5,-0.77266,-25.66322,3,10,1997,10.39,3,10,1997,11.28,19.2,-999,0.2,-999,-999,-999,0,-999,-999,-999,0,0.21,20,0.136,-999,0.01,0.033,0.012,0.003,0.016,0.006,0,0.007,0.044,0.002,0.084,-999,-999,-999,-999
5,-0.77266,-25.66322,3,10,1997,10.39,3,10,1997,11.28,38.5,-999,0.25,-999,-999,-999,0.05,-999,-999,-999,0.01,0.31,40,0.268,-999,0.028,0.056,0.017,0.006,0.032,0.009,0,0.01,0.083,0.002,0.086,-999,-999,-999,-999
5,-0.77266,-25.66322,3,10,1997,10.39,3,10,1997,11.28,61.8,-999,0.48,-999,-999,-999,0.1,-999,-999,-999,0.01,0.59,60,0.503,-999,0.126,0.121,0.034,0.013,0.089,0.012,0,0.013,0.168,0.004,0.07,-999,-999,-999,-999
5,-0.77266,-25.66322,3,10,1997,10.39,3,10,1997,11.28,72.1,-999,0.45,-999,-999,-999,0.07,-999,-999,-999,0.01,0.53,80,0.358,-999,0.106,0.079,0.03,0.008,0.064,0.007,0,0.011,0.108,0.005,0.027,-999,-999,-999,-999
5,-0.77266,-25.66322,3,10,1997,10.39,3,10,1997,11.28,91.6,-999,0.1,-999,-999,-999,0.02,-999,-999,-999,0.01,0.13,100,0.096,-999,0.026,0.024,0.008,0.003,0.025,0.002,0,0.003,0.031,0.002,0.006,-999,-999,-999,-999
5,-4.78545,-27.37098,4,10,1997,11.4,4,10,1997,12.24,3.2,-999,0.11,-999,-999,-999,0.02,-999,-999,-999,0,0.13,2,0.132,-999,0,0.013,0.011,0.001,0.01,0.011,0.002,0.004,0.031,0.002,0.1,-999,-999,-999,-999
5,-4.78545,-27.37098,4,10,1997,11.4,4,10,1997,12.24,21.1,-999,0.17,-999,-999,-999,0.05,-999,-999,-999,0,0.22,20,0.165,-999,0.017,0.021,0.014,0.002,0.013,0.007,0.001,0.004,0.04,0.004,0.101,-999,-999,-999,-999
5,-4.78545,-27.37098,4,10,1997,11.4,4,10,1997,12.24,41,-999,0.29,-999,-999,-999,0.03,-999,-999,-999,0,0.33,40,0.288,-999,0.038,0.04,0.024,0.004,0.024,0.008,0,0.004,0.072,0.006,0.102,-999,-999,-999,-999
5,-4.78545,-27.37098,4,10,1997,11.4,4,10,1997,12.24,66.1,-999,0.43,-999,-999,-999,0.05,-999,-999,-999,0.01,0.49,65,0.387,-999,0.076,0.062,0.031,0.006,0.034,0.007,0,0.006,0.1,0.006,0.092,-999,-999,-999,-999
5,-4.78545,-27.37098,4,10,1997,11.4,4,10,1997,12.24,83.9,-999,0.48,-999,-999,-999,0.06,-999,-999,-999,0.01,0.55,83,0.412,-999,0.133,0.087,0.034,0.01,0.053,0.008,0,0.005,0.143,0.008,0.075,-999,-999,-999,-999
5,-8.96708,-29.11485,5,10,1997,11.37,5,10,1997,12.22,2.8,-999,0.05,-999,-999,-999,0.01,-999,-999,-999,0.01,0.07,2,0.055,-999,0,0.007,0.005,0,0.003,0.007,0,0.003,0.016,0.001,0.047,-999,-999,-999,-999
